time,processed_feed_pressure
2024-10-09 07:00:42,10.122375
2024-10-09 07:01:42,10.018575
2024-10-09 07:02:42,9.929925
2024-10-09 07:03:42,9.8577
2024-10-09 07:04:42,9.9471
2024-10-09 07:05:42,10.03005
2024-10-09 07:06:42,10.106925
2024-10-09 07:07:42,10.18275
2024-10-09 07:08:42,10.2516
2024-10-09 07:09:42,10.311525
2024-10-09 07:10:42,10.35795
2024-10-09 07:11:42,10.389225
2024-10-09 07:12:42,10.4064
2024-10-09 07:13:42,10.414125
2024-10-09 07:14:42,10.414125
2024-10-09 07:15:42,10.414125
2024-10-09 07:16:42,10.414125
2024-10-09 07:17:42,10.414125
2024-10-09 07:18:42,10.414125
2024-10-09 07:19:42,10.269525
2024-10-09 07:20:42,10.1427
2024-10-09 07:21:42,10.035075
2024-10-09 07:22:42,9.944325
2024-10-09 07:23:42,9.870825
2024-10-09 07:24:42,9.957825
2024-10-09 07:25:42,10.0425
2024-10-09 07:26:42,10.12305
2024-10-09 07:27:42,10.1994
2024-10-09 07:28:42,10.268625
2024-10-09 07:29:42,10.329675
2024-10-09 07:30:42,10.375275
2024-10-09 07:31:42,10.4058
2024-10-09 07:32:42,10.42365
2024-10-09 07:33:42,10.431375
2024-10-09 07:34:42,10.431375
2024-10-09 07:35:42,10.431375
2024-10-09 07:36:42,10.431375
2024-10-09 07:37:42,10.431375
2024-10-09 07:38:42,10.431375
2024-10-09 07:39:42,10.2897
2024-10-09 07:40:42,10.164
2024-10-09 07:41:42,10.05225
2024-10-09 07:42:42,9.9519
2024-10-09 07:43:42,9.85875
2024-10-09 07:44:42,9.91065
2024-10-09 07:45:42,9.9564
2024-10-09 07:46:42,9.996525
2024-10-09 07:47:42,10.03395
2024-10-09 07:48:43,10.075275
2024-10-09 07:49:43,10.127925
2024-10-09 07:50:43,10.1808
2024-10-09 07:51:43,10.2369
2024-10-09 07:52:43,10.295475
2024-10-09 07:53:43,10.351725
2024-10-09 07:54:43,10.393275
2024-10-09 07:55:43,10.424775
2024-10-09 07:56:43,10.444725
2024-10-09 07:57:43,10.4535
2024-10-09 07:58:43,10.4535
2024-10-09 07:59:43,10.4535
2024-10-09 08:00:43,10.4535
2024-10-09 08:01:43,10.4535
2024-10-09 08:02:43,10.4535
2024-10-09 08:03:44,10.2984
2024-10-09 08:04:44,10.1613
2024-10-09 08:05:44,10.041825
2024-10-09 08:06:44,9.94065
2024-10-09 08:07:44,9.854625
2024-10-09 08:08:44,9.93855
2024-10-09 08:09:44,10.019925
2024-10-09 08:10:44,10.0995
2024-10-09 08:11:44,10.171725
2024-10-09 08:12:44,10.238475
2024-10-09 08:13:44,10.296975
2024-10-09 08:14:44,10.340025
2024-10-09 08:15:44,10.36725
2024-10-09 08:16:44,10.383525
2024-10-09 08:17:44,10.390125
2024-10-09 08:18:44,10.390125
2024-10-09 08:19:44,10.390125
2024-10-09 08:20:44,10.390125
2024-10-09 08:21:44,10.390125
2024-10-09 08:22:44,10.390125
2024-10-09 08:23:44,10.2543
2024-10-09 08:24:44,10.13415
2024-10-09 08:25:44,10.030125
2024-10-09 08:26:44,9.9435
2024-10-09 08:27:44,9.87375
2024-10-09 08:28:44,9.95655
2024-10-09 08:29:44,10.04145
2024-10-09 08:30:44,10.127325
2024-10-09 08:31:44,10.209225
2024-10-09 08:32:44,10.283325
2024-10-09 08:33:44,10.347975
2024-10-09 08:34:44,10.39485
2024-10-09 08:35:44,10.424625
2024-10-09 08:36:44,10.440975
2024-10-09 08:37:44,10.44825
2024-10-09 08:38:44,10.44825
2024-10-09 08:39:44,10.44825
2024-10-09 08:40:44,10.44825
2024-10-09 08:41:44,10.44825
2024-10-09 08:42:44,10.44825
2024-10-09 08:43:44,10.3095
2024-10-09 08:44:44,10.187925
2024-10-09 08:45:44,10.08405
2024-10-09 08:46:44,9.995475
2024-10-09 08:47:44,9.923775
2024-10-09 08:48:44,10.0035
2024-10-09 08:49:44,10.0755
2024-10-09 08:50:44,10.136025
2024-10-09 08:51:44,10.194075
2024-10-09 08:52:44,10.2381
2024-10-09 08:53:44,10.276575
2024-10-09 08:54:44,10.314975
2024-10-09 08:55:44,10.356525
2024-10-09 08:56:44,10.38525
2024-10-09 08:57:44,10.411125
2024-10-09 08:58:44,10.429875
2024-10-09 08:59:44,10.43925
2024-10-09 09:00:44,10.43925
2024-10-09 09:01:44,10.43925
2024-10-09 09:02:44,10.43925
2024-10-09 09:03:44,10.43925
2024-10-09 09:04:44,10.43925
2024-10-09 09:05:44,10.43925
2024-10-09 09:06:44,10.29045
2024-10-09 09:07:44,10.15905
2024-10-09 09:08:44,10.047075
2024-10-09 09:09:44,9.95085
2024-10-09 09:10:44,9.871725
2024-10-09 09:11:44,9.960075
2024-10-09 09:12:44,10.046775
2024-10-09 09:13:44,10.1295
2024-10-09 09:14:44,10.21095
2024-10-09 09:15:44,10.2867
2024-10-09 09:16:44,10.349175
2024-10-09 09:17:44,10.3959
2024-10-09 09:18:44,10.427175
2024-10-09 09:19:44,10.443975
2024-10-09 09:20:44,10.449375
2024-10-09 09:21:44,10.449375
2024-10-09 09:22:44,10.449375
2024-10-09 09:23:44,10.449375
2024-10-09 09:24:44,10.449375
2024-10-09 09:25:44,10.449375
2024-10-09 09:26:44,10.295175
2024-10-09 09:27:44,10.1592
2024-10-09 09:28:44,10.041075
2024-10-09 09:29:44,9.941175
2024-10-09 09:30:44,9.85755
2024-10-09 09:31:44,9.946425
2024-10-09 09:32:44,10.033725
2024-10-09 09:33:44,10.11825
2024-10-09 09:34:44,10.1967
2024-10-09 09:35:44,10.26855
2024-10-09 09:36:44,10.328325
2024-10-09 09:37:44,10.37145
2024-10-09 09:38:44,10.3995
2024-10-09 09:39:44,10.4154
2024-10-09 09:40:44,10.421625
2024-10-09 09:41:44,10.421625
2024-10-09 09:42:44,10.421625
2024-10-09 09:43:44,10.421625
2024-10-09 09:44:44,10.421625
2024-10-09 09:45:44,10.421625
2024-10-09 09:46:44,10.2873
2024-10-09 09:47:44,10.1709
2024-10-09 09:48:44,10.07175
2024-10-09 09:49:44,9.988425
2024-10-09 09:50:44,9.9222
2024-10-09 09:51:44,10.00365
2024-10-09 09:52:44,10.082475
2024-10-09 09:53:44,10.15695
2024-10-09 09:54:44,10.226325
2024-10-09 09:55:44,10.284675
2024-10-09 09:56:44,10.3341
2024-10-09 09:57:44,10.368225
2024-10-09 09:58:44,10.38945
2024-10-09 09:59:44,10.39995
2024-10-09 10:00:44,10.404375
2024-10-09 10:01:44,10.404375
2024-10-09 10:02:44,10.404375
2024-10-09 10:03:44,10.404375
2024-10-09 10:04:44,10.404375
2024-10-09 10:05:44,10.404375
2024-10-09 10:06:44,10.404375
2024-10-09 10:07:44,10.404375
2024-10-09 10:08:44,10.404375
2024-10-09 10:09:44,10.404375
2024-10-09 10:10:44,10.404375
2024-10-09 10:11:44,10.2639
2024-10-09 10:12:44,10.1424
2024-10-09 10:13:44,10.038525
2024-10-09 10:14:44,9.9513
2024-10-09 10:15:44,9.87915
2024-10-09 10:16:44,9.9618
2024-10-09 10:17:44,10.04025
2024-10-09 10:18:44,10.116525
2024-10-09 10:19:44,10.1901
2024-10-09 10:20:44,10.25895
2024-10-09 10:21:44,10.32105
2024-10-09 10:22:44,10.368375
2024-10-09 10:23:44,10.40025
2024-10-09 10:24:44,10.418175
2024-10-09 10:25:44,10.42575
2024-10-09 10:26:44,10.42575
2024-10-09 10:27:44,10.42575
2024-10-09 10:28:44,10.42575
2024-10-09 10:29:44,10.42575
2024-10-09 10:30:44,10.42575
2024-10-09 10:31:44,10.2885
2024-10-09 10:32:44,10.1703
2024-10-09 10:33:44,10.0665
2024-10-09 10:34:44,9.98085
2024-10-09 10:35:44,9.91125
2024-10-09 10:36:44,9.99435
2024-10-09 10:37:44,10.07385
2024-10-09 10:38:44,10.155375
2024-10-09 10:39:44,10.229325
2024-10-09 10:40:44,10.2951
2024-10-09 10:41:44,10.349475
2024-10-09 10:42:45,10.3884
2024-10-09 10:43:45,10.4109
2024-10-09 10:44:45,10.422825
2024-10-09 10:45:45,10.426875
2024-10-09 10:46:45,10.426875
2024-10-09 10:47:45,10.426875
2024-10-09 10:48:45,10.426875
2024-10-09 10:49:45,10.426875
2024-10-09 10:50:45,10.426875
2024-10-09 10:51:45,10.291725
2024-10-09 10:52:45,10.17585
2024-10-09 10:53:45,10.077
2024-10-09 10:54:45,9.993375
2024-10-09 10:55:45,9.927225
2024-10-09 10:56:45,10.010925
2024-10-09 10:57:45,10.09185
2024-10-09 10:58:45,10.17165
2024-10-09 10:59:45,10.248075
2024-10-09 11:00:45,10.314375
2024-10-09 11:01:45,10.3737
2024-10-09 11:02:45,10.416525
2024-10-09 11:03:45,10.44345
2024-10-09 11:04:45,10.458525
2024-10-09 11:05:45,10.46625
2024-10-09 11:06:45,10.46625
2024-10-09 11:07:45,10.46625
2024-10-09 11:08:45,10.46625
2024-10-09 11:09:45,10.46625
2024-10-09 11:10:45,10.46625
2024-10-09 11:11:45,10.46625
2024-10-09 11:12:45,10.46625
2024-10-09 11:13:45,10.46625
2024-10-09 11:14:45,10.46625
2024-10-09 11:15:45,10.32
2024-10-09 11:16:45,10.1883
2024-10-09 11:17:45,10.074675
2024-10-09 11:18:45,9.97875
2024-10-09 11:19:45,9.89865
2024-10-09 11:20:45,9.980475
2024-10-09 11:21:45,10.064925
2024-10-09 11:22:45,10.1472
2024-10-09 11:23:45,10.2231
2024-10-09 11:24:45,10.292925
2024-10-09 11:25:45,10.351425
2024-10-09 11:26:45,10.39275
2024-10-09 11:27:45,10.418175
2024-10-09 11:28:45,10.432275
2024-10-09 11:29:45,10.436625
2024-10-09 11:30:45,10.436625
2024-10-09 11:31:45,10.436625
2024-10-09 11:32:45,10.436625
2024-10-09 11:33:45,10.436625
2024-10-09 11:34:45,10.436625
2024-10-09 11:35:45,10.295325
2024-10-09 11:36:45,10.169175
2024-10-09 11:37:45,10.0599
2024-10-09 11:38:45,9.966675
2024-10-09 11:39:45,9.891
2024-10-09 11:40:45,9.97455
2024-10-09 11:41:45,10.0635
2024-10-09 11:42:45,10.151625
2024-10-09 11:43:45,10.23735
2024-10-09 11:44:45,10.3155
2024-10-09 11:45:45,10.38135
2024-10-09 11:46:45,10.42665
2024-10-09 11:47:45,10.4559
2024-10-09 11:48:45,10.4715
2024-10-09 11:49:45,10.477125
2024-10-09 11:50:45,10.477125
2024-10-09 11:51:45,10.477125
2024-10-09 11:52:45,10.477125
2024-10-09 11:53:45,10.477125
2024-10-09 11:54:45,10.477125
2024-10-09 11:55:45,10.3344
2024-10-09 11:56:45,10.20885
2024-10-09 11:57:45,10.10025
2024-10-09 11:58:45,10.00725
2024-10-09 11:59:45,9.933525
2024-10-09 12:00:45,10.017825
2024-10-09 12:01:45,10.101225
2024-10-09 12:02:45,10.1796
2024-10-09 12:03:45,10.250925
2024-10-09 12:04:45,10.305525
2024-10-09 12:05:45,10.344825
2024-10-09 12:06:45,10.36785
2024-10-09 12:07:45,10.37895
2024-10-09 12:08:45,10.3815
2024-10-09 12:09:45,10.3815
2024-10-09 12:10:45,10.3815
2024-10-09 12:11:45,10.3815
2024-10-09 12:12:45,10.3815
2024-10-09 12:13:45,10.3815
2024-10-09 12:14:45,10.24515
2024-10-09 12:15:45,10.127475
2024-10-09 12:16:45,10.026375
2024-10-09 12:17:45,9.94305
2024-10-09 12:18:45,9.87795
2024-10-09 12:19:45,9.966525
2024-10-09 12:20:45,10.050975
2024-10-09 12:21:45,10.1346
2024-10-09 12:22:46,10.2108
2024-10-09 12:23:46,10.2762
2024-10-09 12:24:46,10.329075
2024-10-09 12:25:46,10.3674
2024-10-09 12:26:46,10.389975
2024-10-09 12:27:46,10.4022
2024-10-09 12:28:46,10.407
2024-10-09 12:29:46,10.407
2024-10-09 12:30:46,10.407
2024-10-09 12:31:46,10.407
2024-10-09 12:32:46,10.407
2024-10-09 12:33:46,10.407
2024-10-09 12:34:46,10.2744
2024-10-09 12:35:46,10.161075
2024-10-09 12:36:46,10.0665
2024-10-09 12:37:46,9.989175
2024-10-09 12:38:46,9.926775
2024-10-09 12:39:46,10.01385
2024-10-09 12:40:46,10.094475
2024-10-09 12:41:46,10.1673
2024-10-09 12:42:46,10.231125
2024-10-09 12:43:46,10.285125
2024-10-09 12:44:46,10.323
2024-10-09 12:45:46,10.3566
2024-10-09 12:46:46,10.3878
2024-10-09 12:47:46,10.4193
2024-10-09 12:48:46,10.45425
2024-10-09 12:49:46,10.48845
2024-10-09 12:50:46,10.5141
2024-10-09 12:51:46,10.5312
2024-10-09 12:52:46,10.53975
2024-10-09 12:53:46,10.53975
2024-10-09 12:54:46,10.53975
2024-10-09 12:55:46,10.53975
2024-10-09 12:56:46,10.53975
2024-10-09 12:57:46,10.53975
2024-10-09 12:58:46,10.383375
2024-10-09 12:59:46,10.24455
2024-10-09 13:00:46,10.124325
2024-10-09 13:01:46,10.017975
2024-10-09 13:02:46,9.9285
2024-10-09 13:03:46,10.012425
2024-10-09 13:04:46,10.098225
2024-10-09 13:05:46,10.18005
2024-10-09 13:06:46,10.262175
2024-10-09 13:07:46,10.33665
2024-10-09 13:08:46,10.400175
2024-10-09 13:09:46,10.444275
2024-10-09 13:10:46,10.47375
2024-10-09 13:11:46,10.48905
2024-10-09 13:12:46,10.495125
2024-10-09 13:13:46,10.495125
2024-10-09 13:14:46,10.495125
2024-10-09 13:15:46,10.495125
2024-10-09 13:16:46,10.495125
2024-10-09 13:17:46,10.495125
2024-10-09 13:18:46,10.3515
2024-10-09 13:19:46,10.22445
2024-10-09 13:20:46,10.1133
2024-10-09 13:21:46,10.017975
2024-10-09 13:22:46,9.938925
2024-10-09 13:23:46,10.021425
2024-10-09 13:24:46,10.1043
2024-10-09 13:25:46,10.186725
2024-10-09 13:26:46,10.264275
2024-10-09 13:27:46,10.334175
2024-10-09 13:28:47,10.38615
2024-10-09 13:29:47,10.421175
2024-10-09 13:30:47,10.44075
2024-10-09 13:31:47,10.449375
2024-10-09 13:32:47,10.449375
2024-10-09 13:33:47,10.449375
2024-10-09 13:34:47,10.449375
2024-10-09 13:35:47,10.449375
2024-10-09 13:36:47,10.449375
2024-10-09 13:37:47,10.3014
2024-10-09 13:38:47,10.169175
2024-10-09 13:39:47,10.05405
2024-10-09 13:40:47,9.9558
2024-10-09 13:41:47,9.8736
2024-10-09 13:42:47,9.9573
2024-10-09 13:43:47,10.04115
2024-10-09 13:44:47,10.125525
2024-10-09 13:45:47,10.207125
2024-10-09 13:46:47,10.2831
2024-10-09 13:47:47,10.3482
2024-10-09 13:48:47,10.3974
2024-10-09 13:49:47,10.428975
2024-10-09 13:50:47,10.44645
2024-10-09 13:51:47,10.4535
2024-10-09 13:52:47,10.4535
2024-10-09 13:53:47,10.4535
2024-10-09 13:54:47,10.411125
2024-10-09 13:55:47,10.41555
2024-10-09 13:56:47,10.3956
2024-10-09 13:57:47,10.338675
2024-10-09 13:58:47,10.3431
2024-10-09 13:59:47,10.3899
2024-10-09 14:00:47,10.3899
2024-10-09 14:01:47,10.414275
2024-10-09 14:02:47,10.475625
2024-10-09 14:03:47,10.475625
2024-10-09 14:04:47,10.475625
2024-10-09 14:05:48,10.37205
2024-10-09 14:06:48,10.282575
2024-10-09 14:07:48,10.209375
2024-10-09 14:08:48,10.15035
2024-10-09 14:09:48,10.10865
2024-10-09 14:10:48,10.184025
2024-10-09 14:11:48,10.256175
2024-10-09 14:12:48,10.3179
2024-10-09 14:13:48,10.36545
2024-10-09 14:14:48,10.395675
2024-10-09 14:15:48,10.4124
2024-10-09 14:16:48,10.41825
2024-10-09 14:17:48,10.41825
2024-10-09 14:18:48,10.41825
2024-10-09 14:19:48,10.41825
2024-10-09 14:20:48,10.41825
2024-10-09 14:21:48,10.41825
2024-10-09 14:22:48,10.2783
2024-10-09 14:23:48,10.1577
2024-10-09 14:24:48,10.055475
2024-10-09 14:25:48,9.968625
2024-10-09 14:26:48,9.8967
2024-10-09 14:27:48,9.97905
2024-10-09 14:28:48,10.05645
2024-10-09 14:29:48,10.13115
2024-10-09 14:30:48,10.203975
2024-10-09 14:31:48,10.273275
2024-10-09 14:32:48,10.3374
2024-10-09 14:33:48,10.387125
2024-10-09 14:34:48,10.421175
2024-10-09 14:35:48,10.441725
2024-10-09 14:36:48,10.450875
2024-10-09 14:37:48,10.450875
2024-10-09 14:38:48,10.450875
2024-10-09 14:39:48,10.450875
2024-10-09 14:40:48,10.450875
2024-10-09 14:41:48,10.450875
2024-10-09 14:42:48,10.303575
2024-10-09 14:43:48,10.172325
2024-10-09 14:44:48,10.058025
2024-10-09 14:45:48,9.9585
2024-10-09 14:46:48,9.875775
2024-10-09 14:47:48,9.958875
2024-10-09 14:48:48,10.042725
2024-10-09 14:49:48,10.125825
2024-10-09 14:50:48,10.2096
2024-10-09 14:51:48,10.288125
2024-10-09 14:52:48,10.354875
2024-10-09 14:53:48,10.404825
2024-10-09 14:54:48,10.438575
2024-10-09 14:55:48,10.456875
2024-10-09 14:56:48,10.463625
2024-10-09 14:57:48,10.463625
2024-10-09 14:58:48,10.463625
2024-10-09 14:59:48,10.463625
2024-10-09 15:00:48,10.463625
2024-10-09 15:01:48,10.463625
2024-10-09 15:02:48,10.3239
2024-10-09 15:03:48,10.2027
2024-10-09 15:04:48,10.09695
2024-10-09 15:05:48,10.007775
2024-10-09 15:06:48,9.935025
2024-10-09 15:07:48,10.017
2024-10-09 15:08:48,10.09515
2024-10-09 15:09:48,10.174875
2024-10-09 15:10:48,10.250475
2024-10-09 15:11:48,10.320825
2024-10-09 15:12:48,10.38345
2024-10-09 15:13:48,10.431375
2024-10-09 15:14:48,10.462275
2024-10-09 15:15:48,10.480725
2024-10-09 15:16:48,10.488
2024-10-09 15:17:48,10.488
2024-10-09 15:18:48,10.488
2024-10-09 15:19:48,10.488
2024-10-09 15:20:48,10.488
2024-10-09 15:21:48,10.488
2024-10-09 15:22:48,10.347675
2024-10-09 15:23:48,10.225425
2024-10-09 15:24:48,10.119375
2024-10-09 15:25:48,10.0296
2024-10-09 15:26:48,9.9555
2024-10-09 15:27:48,10.036875
2024-10-09 15:28:48,10.1154
2024-10-09 15:29:48,10.18995
2024-10-09 15:30:48,10.25715
2024-10-09 15:31:48,10.3155
2024-10-09 15:32:48,10.3587
2024-10-09 15:33:48,10.386675
2024-10-09 15:34:48,10.402425
2024-10-09 15:35:48,10.40925
2024-10-09 15:36:48,10.40925
2024-10-09 15:37:48,10.40925
2024-10-09 15:38:48,10.3665
2024-10-09 15:39:48,10.355325
2024-10-09 15:40:48,10.307925
2024-10-09 15:41:48,10.227
2024-10-09 15:42:48,10.227
2024-10-09 15:43:48,10.26975
2024-10-09 15:44:48,10.280925
2024-10-09 15:45:48,10.328325
2024-10-09 15:46:48,10.40925
2024-10-09 15:47:48,10.40925
2024-10-09 15:48:48,10.32345
2024-10-09 15:49:48,10.2534
2024-10-09 15:50:48,10.20165
2024-10-09 15:51:48,10.164225
2024-10-09 15:52:48,10.1436
2024-10-09 15:53:48,10.2216
2024-10-09 15:54:48,10.29435
2024-10-09 15:55:48,10.354875
2024-10-09 15:56:48,10.4067
2024-10-09 15:57:48,10.441725
2024-10-09 15:58:48,10.463925
2024-10-09 15:59:48,10.475625
2024-10-09 16:00:48,10.48125
2024-10-09 16:01:48,10.48125
2024-10-09 16:02:49,10.48125
2024-10-09 16:03:49,10.48125
2024-10-09 16:04:49,10.48125
2024-10-09 16:05:49,10.48125
2024-10-09 16:06:49,10.352325
2024-10-09 16:07:49,10.2414
2024-10-09 16:08:49,10.14555
2024-10-09 16:09:49,10.063575
2024-10-09 16:10:49,9.997275
2024-10-09 16:11:49,10.072275
2024-10-09 16:12:49,10.14435
2024-10-09 16:13:49,10.215225
2024-10-09 16:14:49,10.2822
2024-10-09 16:15:49,10.3392
2024-10-09 16:16:49,10.383825
2024-10-09 16:17:49,10.413375
2024-10-09 16:18:49,10.42905
2024-10-09 16:19:49,10.43475
2024-10-09 16:20:49,10.43475
2024-10-09 16:21:49,10.43475
2024-10-09 16:22:49,10.43475
2024-10-09 16:23:49,10.43475
2024-10-09 16:24:49,10.43475
2024-10-09 16:25:49,10.2954
2024-10-09 16:26:49,10.17555
2024-10-09 16:27:49,10.070025
2024-10-09 16:28:49,9.9804
2024-10-09 16:29:49,9.908925
2024-10-09 16:30:49,9.991875
2024-10-09 16:31:49,10.0731
2024-10-09 16:32:49,10.160025
2024-10-09 16:33:49,10.245
2024-10-09 16:34:49,10.32225
2024-10-09 16:35:49,10.39305
2024-10-09 16:36:49,10.446075
2024-10-09 16:37:49,10.479075
2024-10-09 16:38:49,10.498125
2024-10-09 16:39:49,10.50675
2024-10-09 16:40:49,10.50675
2024-10-09 16:41:49,10.50675
2024-10-09 16:42:49,10.50675
2024-10-09 16:43:49,10.50675
2024-10-09 16:44:49,10.50675
2024-10-09 16:45:49,10.33425
2024-10-09 16:46:49,10.166025
2024-10-09 16:47:49,9.9978
2024-10-09 16:48:49,9.84465
2024-10-09 16:49:49,9.7008
2024-10-09 16:50:49,9.74085
2024-10-09 16:51:49,9.7914
2024-10-09 16:52:49,9.859575
2024-10-09 16:53:49,9.918075
2024-10-09 16:54:49,9.98235
2024-10-09 16:55:49,10.0521
2024-10-09 16:56:49,10.122675
2024-10-09 16:57:49,10.188375
2024-10-09 16:58:49,10.258575
2024-10-09 16:59:49,10.3197
2024-10-09 17:00:49,10.36395
2024-10-09 17:01:49,10.3926
2024-10-09 17:02:49,10.4085
2024-10-09 17:03:49,10.4145
2024-10-09 17:04:49,10.4145
2024-10-09 17:05:49,10.4145
2024-10-09 17:06:49,10.4145
2024-10-09 17:07:49,10.4145
2024-10-09 17:08:49,10.4145
2024-10-09 17:09:49,10.277025
2024-10-09 17:10:49,10.1565
2024-10-09 17:11:49,10.053825
2024-10-09 17:12:49,9.96765
2024-10-09 17:13:49,9.898575
2024-10-09 17:14:49,9.986475
2024-10-09 17:15:49,10.072875
2024-10-09 17:16:49,10.156425
2024-10-09 17:17:49,10.235625
2024-10-09 17:18:49,10.3059
2024-10-09 17:19:49,10.360725
2024-10-09 17:20:49,10.4001
2024-10-09 17:21:49,10.424475
2024-10-09 17:22:49,10.4367
2024-10-09 17:23:49,10.44075
2024-10-09 17:24:49,10.44075
2024-10-09 17:25:49,10.44075
2024-10-09 17:26:49,10.44075
2024-10-09 17:27:49,10.44075
2024-10-09 17:28:49,10.44075
2024-10-09 17:29:49,10.301625
2024-10-09 17:30:49,10.18215
2024-10-09 17:31:49,10.080375
2024-10-09 17:32:49,9.996075
2024-10-09 17:33:49,9.9276
2024-10-09 17:34:49,10.0164
2024-10-09 17:35:49,10.102875
2024-10-09 17:36:49,10.187775
2024-10-09 17:37:49,10.268025
2024-10-09 17:38:49,10.344225
2024-10-09 17:39:49,10.40805
2024-10-09 17:40:49,10.45455
2024-10-09 17:41:49,10.484925
2024-10-09 17:42:49,10.502475
2024-10-09 17:43:49,10.50825
2024-10-09 17:44:49,10.50825
2024-10-09 17:45:49,10.50825
2024-10-09 17:46:49,10.50825
2024-10-09 17:47:49,10.50825
2024-10-09 17:48:49,10.50825
2024-10-09 17:49:49,10.364775
2024-10-09 17:50:49,10.23495
2024-10-09 17:51:49,10.1157
2024-10-09 17:52:49,10.0047
2024-10-09 17:53:49,9.8958
2024-10-09 17:54:49,9.95025
2024-10-09 17:55:49,9.9987
2024-10-09 17:56:49,10.04715
2024-10-09 17:57:49,10.101225
2024-10-09 17:58:49,10.17015
2024-10-09 17:59:49,10.218825
2024-10-09 18:00:49,10.2717
2024-10-09 18:01:49,10.322925
2024-10-09 18:02:49,10.3659
2024-10-09 18:03:49,10.391925
2024-10-09 18:04:49,10.418325
2024-10-09 18:05:49,10.432875
2024-10-09 18:06:49,10.4385
2024-10-09 18:07:49,10.4385
2024-10-09 18:08:49,10.4385
2024-10-09 18:09:49,10.4385
2024-10-09 18:10:49,10.4385
2024-10-09 18:11:49,10.4385
2024-10-09 18:12:49,10.296675
2024-10-09 18:13:50,10.17345
2024-10-09 18:14:50,10.068075
2024-10-09 18:15:50,9.97725
2024-10-09 18:16:50,9.90195
2024-10-09 18:17:50,9.987675
2024-10-09 18:18:50,10.068
2024-10-09 18:19:50,10.14675
2024-10-09 18:20:50,10.2246
2024-10-09 18:21:50,10.2969
2024-10-09 18:22:50,10.355325
2024-10-09 18:23:50,10.40055
2024-10-09 18:24:50,10.4295
2024-10-09 18:25:50,10.4448
2024-10-09 18:26:50,10.450125
2024-10-09 18:27:50,10.450125
2024-10-09 18:28:50,10.450125
2024-10-09 18:29:50,10.450125
2024-10-09 18:30:50,10.450125
2024-10-09 18:31:50,10.450125
2024-10-09 18:32:50,10.31595
2024-10-09 18:33:50,10.1985
2024-10-09 18:34:50,10.0992
2024-10-09 18:35:50,10.015275
2024-10-09 18:36:50,9.94545
2024-10-09 18:37:50,10.02975
2024-10-09 18:38:50,10.1139
2024-10-09 18:39:50,10.1955
2024-10-09 18:40:50,10.27425
2024-10-09 18:41:50,10.34835
2024-10-09 18:42:50,10.406475
2024-10-09 18:43:50,10.448025
2024-10-09 18:44:50,10.473975
2024-10-09 18:45:50,10.4874
2024-10-09 18:46:50,10.491375
2024-10-09 18:47:50,10.491375
2024-10-09 18:48:50,10.491375
2024-10-09 18:49:50,10.491375
2024-10-09 18:50:50,10.491375
2024-10-09 18:51:50,10.491375
2024-10-09 18:52:50,10.350975
2024-10-09 18:53:50,10.226175
2024-10-09 18:54:50,10.1187
2024-10-09 18:55:50,10.02885
2024-10-09 18:56:50,9.95415
2024-10-09 18:57:50,10.03695
2024-10-09 18:58:50,10.121625
2024-10-09 18:59:50,10.204725
2024-10-09 19:00:50,10.2813
2024-10-09 19:01:50,10.3521
2024-10-09 19:02:50,10.410225
2024-10-09 19:03:50,10.450875
2024-10-09 19:04:51,10.475775
2024-10-09 19:05:51,10.489575
2024-10-09 19:06:51,10.494
2024-10-09 19:07:51,10.494
2024-10-09 19:08:51,10.494
2024-10-09 19:09:51,10.494
2024-10-09 19:10:51,10.494
2024-10-09 19:11:51,10.494
2024-10-09 19:12:51,10.357125
2024-10-09 19:13:51,10.2393
2024-10-09 19:14:51,10.137375
2024-10-09 19:15:51,10.0527
2024-10-09 19:16:51,9.985875
2024-10-09 19:17:51,10.071225
2024-10-09 19:18:51,10.1538
2024-10-09 19:19:51,10.236
2024-10-09 19:20:51,10.3119
2024-10-09 19:21:51,10.3779
2024-10-09 19:22:51,10.4286
2024-10-09 19:23:51,10.463025
2024-10-09 19:24:51,10.481925
2024-10-09 19:25:51,10.489875
2024-10-09 19:26:51,10.489875
2024-10-09 19:27:51,10.489875
2024-10-09 19:28:51,10.489875
2024-10-09 19:29:51,10.489875
2024-10-09 19:30:51,10.489875
2024-10-09 19:31:51,10.3449
2024-10-09 19:32:51,10.217325
2024-10-09 19:33:51,10.105125
2024-10-09 19:34:51,10.010625
2024-10-09 19:35:51,9.9303
2024-10-09 19:36:51,10.005075
2024-10-09 19:37:51,10.0701
2024-10-09 19:38:51,10.14435
2024-10-09 19:39:51,10.2078
2024-10-09 19:40:51,10.265175
2024-10-09 19:41:51,10.3224
2024-10-09 19:42:51,10.392
2024-10-09 19:43:51,10.437
2024-10-09 19:44:51,10.488225
2024-10-09 19:45:51,10.543275
2024-10-09 19:46:51,10.58835
2024-10-09 19:47:51,10.6134
2024-10-09 19:48:51,10.63845
2024-10-09 19:49:51,10.650375
2024-10-09 19:50:51,10.650375
2024-10-09 19:51:51,10.650375
2024-10-09 19:52:51,10.650375
2024-10-09 19:53:51,10.650375
2024-10-09 19:54:51,10.650375
2024-10-09 19:55:51,10.48245
2024-10-09 19:56:51,10.331625
2024-10-09 19:57:51,10.198575
